"ID","TimeStart","TimeEnd","Duration","LAeq","SEL","LAeq_Lmax","LAFmax","LCpeak","Onset","Threshold"
"KysH",2019-06-20 23:45:59,2019-06-20 23:46:59,60,77.1,95,83.7,86.2,102.6,5,61.5
"KysH",2019-06-20 23:47:52,2019-06-20 23:48:05,13,62.7,74.2,65.7,67.6,82.7,0.7,61.3
"KysH",2019-06-20 23:48:07,2019-06-20 23:49:41,94,88.9,108.7,104.6,107.1,124.5,3.1,61.2
"KysH",2019-06-20 23:51:04,2019-06-20 23:52:40,96,89.3,109.1,105,107,122.2,2.3,60.8
"KysH",2019-06-20 23:53:54,2019-06-20 23:55:37,103,87.2,107.3,101.1,104.8,119.6,2,60.1
"KysH",2019-06-20 23:56:30,2019-06-20 23:58:16,106,92.1,112.4,110.4,111.4,127.8,1.7,59.9
"KysH",2019-06-21 12:30:04,2019-06-21 12:30:11,7,48.9,57.9,55.5,62.6,78.1,2.9,50
"KysH",2019-06-21 12:30:42,2019-06-21 12:31:01,19,59.3,72.3,64.5,66,80.3,2.2,50
"KysH",2019-06-21 12:31:02,2019-06-21 12:31:15,13,56.5,68,64.3,64.9,77.1,4.5,50
"KysH",2019-06-21 12:32:13,2019-06-21 12:32:27,14,58.2,70,65.9,67.4,77.5,3.9,50
"KysH",2019-06-21 12:32:41,2019-06-21 12:32:58,17,61.4,74,67.7,68.8,82.2,3.1,50
"KysH",2019-06-21 12:33:18,2019-06-21 12:33:36,18,61.5,74.3,67.5,69.4,88.5,2.5,50
"KysH",2019-06-21 12:34:12,2019-06-21 12:34:27,15,61.5,73.6,70.1,70.9,82,4.4,50
"KysH",2019-06-21 12:34:55,2019-06-21 12:35:10,15,63.9,76,72.2,73.8,84.6,2.1,50
"KysH",2019-06-21 12:43:21,2019-06-21 12:43:37,16,53.9,66.2,59,61.6,76.4,2.7,50
"KysH",2019-06-21 12:43:50,2019-06-21 12:44:02,12,51.4,62.6,55.1,56.1,73.9,1.7,50
"KysH",2019-06-21 12:44:08,2019-06-21 12:44:29,21,70.7,84.1,82.1,83.7,98.4,4,50
"KysH",2019-06-21 12:45:00,2019-06-21 12:45:26,26,66.4,80.8,75,77.4,94.5,1.9,54.3
"KysH",2019-06-21 12:45:26,2019-06-21 12:46:10,44,79.1,95.7,89.6,91.6,105.6,1.5,54.3
"KysH",2019-06-21 12:46:10,2019-06-21 12:47:24,74,77.5,96.2,87.2,90.1,104.2,0.7,54.3
"KysH",2019-06-21 12:47:24,2019-06-21 12:48:36,72,71.2,89.8,82.2,84.2,100.3,0.9,54.3
"KysH",2019-06-21 12:48:36,2019-06-21 12:49:13,37,69.9,85.7,77.4,79.8,93.9,1.3,54.3
"KysH",2019-06-21 12:49:13,2019-06-21 12:50:03,50,71.5,88.5,79.3,83.3,97.4,0.7,54.3
"KysH",2019-06-21 12:50:03,2019-06-21 12:50:48,45,67.9,84.5,78,80.3,95.5,0.4,54.3
"KysH",2019-06-21 12:50:48,2019-06-21 12:52:12,84,69.1,88.4,79.2,81.4,99.1,0.5,54.3
"KysH",2019-06-21 12:52:12,2019-06-21 12:53:20,68,67.9,86.3,78.6,83.6,100.2,0.8,54.3
"KysH",2019-06-21 12:53:20,2019-06-21 12:55:06,106,82.8,103.1,97.6,100.6,117.1,0.6,54.3
"KysH",2019-06-21 12:55:06,2019-06-21 12:56:01,55,69.5,86.9,79.3,82.6,96.6,0.8,54.3
"KysH",2019-06-21 12:56:01,2019-06-21 12:56:53,52,70.9,88.1,77.3,80.3,94.8,0.6,54.3
"KysH",2019-06-21 12:56:53,2019-06-21 12:58:09,76,76.5,95.3,87.1,88.7,105.5,0.8,54.3
"KysH",2019-06-21 12:58:14,2019-06-21 12:59:03,49,72.4,89.4,78.1,80.8,95.7,0.8,54.7
"KysH",2019-06-21 12:59:03,2019-06-21 12:59:55,52,71.2,88.5,78.7,80.8,96,0.5,54.7
"KysH",2019-06-21 12:59:55,2019-06-21 13:01:11,76,77.6,96.5,86,88.8,103.3,0.9,54.7
"KysH",2019-06-21 13:01:20,2019-06-21 13:02:06,46,71.1,87.8,79.6,81.6,97,0.8,50
"KysH",2019-06-21 13:02:06,2019-06-21 13:02:55,49,73.4,90.4,81.3,85.3,99.7,0.7,50
"KysH",2019-06-21 13:02:55,2019-06-21 13:04:05,70,77.1,95.6,89.4,94.6,108.9,1.1,50
"KysH",2019-06-21 13:04:05,2019-06-21 13:05:00,55,71.4,88.8,77.9,79.5,96.4,0.8,50
"KysH",2019-06-21 13:05:00,2019-06-21 13:05:51,51,75.9,93.1,85.2,86.8,102.9,0.7,50
"KysH",2019-06-21 13:05:51,2019-06-21 13:07:09,78,79.6,98.6,89.4,91,108.8,1.2,50
"KysH",2019-06-21 13:07:09,2019-06-21 13:07:58,49,76.1,93.1,82.9,86,100.6,1.1,50
"KysH",2019-06-21 13:07:58,2019-06-21 13:08:54,56,74.6,92.2,81.8,84.6,101.2,0.6,50
"KysH",2019-06-21 13:08:54,2019-06-21 13:10:06,72,81.4,100.1,91.3,92.6,110.5,1,50
"KysH",2019-06-21 13:10:06,2019-06-21 13:11:04,58,72.2,89.9,79.5,82.6,99,0.7,50
"KysH",2019-06-21 13:11:04,2019-06-21 13:13:13,129,81.5,102.6,95.8,98.4,114,0.5,50
"KysH",2019-06-21 13:13:14,2019-06-21 13:14:12,58,83.5,101.2,93.3,96.2,110.1,1.7,50
"KysH",2019-06-21 13:14:12,2019-06-21 13:15:50,98,87,107,99.5,102.5,115.6,1.5,50
"KysH",2019-06-21 13:15:53,2019-06-21 13:16:07,14,52.5,64.3,57,59.6,71.2,1.8,50
"KysH",2019-06-21 13:23:03,2019-06-21 13:23:09,6,49.7,58.2,51.3,55.7,69.6,0.4,50
"KysH",2019-06-21 13:24:10,2019-06-21 13:24:21,11,50.8,61.6,53.7,57.1,72.3,0.7,50
"KysH",2019-06-21 14:22:42,2019-06-21 14:22:52,10,52.9,63.3,59.1,63.7,77.4,1.5,50
"KysH",2019-06-21 14:27:07,2019-06-21 14:27:40,33,69,84.3,77.6,79.6,96.7,2.2,50
"KysH",2019-06-21 14:28:19,2019-06-21 14:29:11,52,59.1,76.3,67.2,72.6,88.4,1.6,50
"KysH",2019-06-21 14:29:42,2019-06-21 14:31:33,111,71,91.5,82.4,84.5,102.6,1.5,50
"KysH",2019-06-21 14:32:30,2019-06-21 14:34:24,114,72.8,93.5,89.9,92.1,106.2,1.3,50
"KysH",2019-06-21 14:34:45,2019-06-21 14:35:04,19,63.6,76.6,68.8,71.5,90.1,2.1,57.1
"KysH",2019-06-21 14:35:04,2019-06-21 14:36:44,100,71.7,91.8,83.8,85.6,102,0.9,57.1
"KysH",2019-06-21 14:36:44,2019-06-21 14:38:04,80,74,93.1,87.3,90,104.6,0.6,57.1
"KysH",2019-06-21 14:38:04,2019-06-21 14:39:20,76,83.4,102.3,94.6,95.5,112.3,0.8,57.1
"KysH",2019-06-21 14:39:20,2019-06-21 14:40:13,53,76.2,93.5,85,88,103.7,1.2,57.1
"KysH",2019-06-21 14:40:13,2019-06-21 14:41:00,47,74.1,90.9,83.7,87.2,99.9,1.1,57.1
"KysH",2019-06-21 14:41:00,2019-06-21 14:42:09,69,76.9,95.4,86.9,88.3,104.1,0.7,57.1
"KysH",2019-06-21 14:42:09,2019-06-21 14:43:17,68,75.2,93.6,87.1,91.1,106.9,1.3,57.1
"KysH",2019-06-21 14:43:17,2019-06-21 14:44:00,43,73.3,89.7,82.1,84,99.4,1.2,57.1
"KysH",2019-06-21 14:44:00,2019-06-21 14:45:01,61,75.7,93.6,83.6,86.9,99.8,1,57.1
"KysH",2019-06-21 14:45:01,2019-06-21 14:46:08,67,75.2,93.6,87.1,89.7,104.3,1.4,57.1
"KysH",2019-06-21 14:46:08,2019-06-21 14:46:52,44,67.4,83.9,76.4,80.4,93.8,1.2,57.1
"KysH",2019-06-21 14:46:52,2019-06-21 14:47:54,62,74.3,92.3,83.7,89,103.5,0.9,57.1
"KysH",2019-06-21 14:47:54,2019-06-21 14:48:58,64,70.9,89.1,81.2,82.9,96.3,1.2,57.1
"KysH",2019-06-21 14:48:58,2019-06-21 14:49:33,35,72.6,88.2,85.5,90.3,105.6,1.5,57.1
"KysH",2019-06-21 14:49:33,2019-06-21 14:50:43,70,72.1,90.6,81.6,85.4,100.4,0.8,57.1
"KysH",2019-06-21 14:50:46,2019-06-21 14:51:24,38,71.2,87.1,81.4,84.8,98,1.3,57.6
"KysH",2019-06-21 14:51:24,2019-06-21 14:52:39,75,70.2,89,81.7,86.7,100.1,0.8,57.6
"KysH",2019-06-21 14:52:39,2019-06-21 14:53:22,43,70.5,86.9,76.9,81.5,97.8,1,57.6
"KysH",2019-06-21 14:53:26,2019-06-21 14:54:27,61,71.6,89.5,79.4,82.8,98.6,0.8,58.3
"KysH",2019-06-21 14:54:27,2019-06-21 14:55:14,47,68.5,85.3,79.2,80.9,94.8,0.7,58.3
"KysH",2019-06-21 14:55:20,2019-06-21 14:55:26,6,58.4,66.8,59.5,61,79.4,0.9,58.3
"KysH",2019-06-21 14:55:28,2019-06-21 14:56:08,40,67,83.1,73,75.1,91.7,0.8,58.2
"KysH",2019-06-21 14:56:08,2019-06-21 14:56:56,48,69.6,86.6,76.7,78.7,94.4,0.5,58.2
"KysH",2019-06-21 14:56:56,2019-06-21 14:57:55,59,71.9,89.7,83,85.7,101.2,0.6,58.2
"KysH",2019-06-21 14:57:56,2019-06-21 14:59:00,64,68.3,86.4,76.8,80.5,92.6,0.9,50
"KysH",2019-06-21 14:59:00,2019-06-21 14:59:57,57,70.5,88.2,79.7,81.1,96.8,1.1,50
"KysH",2019-06-21 14:59:57,2019-06-21 15:00:44,47,70.2,87,79.7,83.5,99.4,1,50
"KysH",2019-06-21 15:00:44,2019-06-21 15:02:40,116,80.9,101.6,91.4,95.2,107.5,1.2,50
"KysH",2019-06-21 15:02:40,2019-06-21 15:04:04,84,65,84.3,77.6,80.7,94.3,0.9,50
"KysH",2019-06-21 15:04:04,2019-06-21 15:05:18,74,68.5,87.2,80,83.2,98.3,0.7,50
"KysH",2019-06-21 15:05:18,2019-06-21 15:06:23,65,64.9,83.1,71.1,74.4,89.6,1.3,50
"KysH",2019-06-21 15:06:29,2019-06-21 15:07:57,88,76.4,95.9,84.8,88,104.1,0.8,50
"KysH",2019-06-21 15:07:57,2019-06-21 15:09:11,74,62.6,81.4,74.6,77.9,93.2,0.7,50
"KysH",2019-06-21 15:09:16,2019-06-21 15:09:25,9,50.7,60.7,53.5,54.5,74.5,0.8,50
"KysH",2019-06-21 15:09:36,2019-06-21 15:09:44,8,50.5,60,53.6,55.1,74.7,0,50
"KysH",2019-06-21 15:09:53,2019-06-21 15:10:34,41,57.9,74.2,61.4,64.2,77.2,1.6,50
"KysH",2019-06-21 15:10:41,2019-06-21 15:11:55,74,62.3,81.1,68.9,71.4,86,0.9,50
"KysH",2019-06-21 15:12:02,2019-06-21 15:12:16,14,50,61.8,52,54.5,73.7,0,50
"KysH",2019-06-21 15:12:19,2019-06-21 15:12:34,15,51.1,63.1,56.5,61.3,82.1,1.4,50
"KysH",2019-06-21 15:13:29,2019-06-21 15:14:57,88,82.4,101.9,97.6,99.9,111.7,2.1,50
"KysH",2019-06-21 15:15:14,2019-06-21 15:15:44,30,61.6,76.6,71.3,72.9,93.1,1.9,50
"KysH",2019-06-21 15:17:23,2019-06-21 15:18:38,75,70.2,89,82.5,85.3,98.5,1.2,50
"KysH",2019-06-21 15:18:39,2019-06-21 15:19:53,74,59,77.7,67.8,76,90.4,0.5,50
"KysH",2019-06-21 15:20:18,2019-06-21 15:22:55,157,70.2,92.2,83.9,86.8,100.9,1.1,50
"KysH",2019-06-21 15:22:56,2019-06-21 15:24:15,79,68.7,87.8,79.6,81.2,97.4,0.6,50
"KysH",2019-06-21 15:24:15,2019-06-21 15:25:04,49,70.2,87.2,79.7,81.3,97.5,1.9,50
"KysH",2019-06-21 15:25:35,2019-06-21 15:25:44,9,49.6,59.6,51.2,55,71,0.4,50
"KysH",2019-06-21 15:25:50,2019-06-21 15:27:01,71,63.6,82.1,71.2,NA,NA,0.6,50
"LckS",2016-02-02 11:24:29,2016-02-02 11:25:05,36,65.1,80.8,72.4,77.2,NA,6.1,50
"LckS",2016-02-02 11:26:41,2016-02-02 11:27:49,68,61.7,80.1,70.3,76.1,NA,1.3,50
"LckS",2016-02-02 11:31:21,2016-02-02 11:31:32,11,50.8,61.6,54.7,58.2,NA,1.8,50
"LckS",2016-02-02 11:41:48,2016-02-02 11:42:03,15,55.5,67.5,60.3,67.9,NA,1.8,50
"LckS",2016-02-02 11:42:04,2016-02-02 11:42:39,35,63.7,79.3,72.8,79.4,NA,1.4,50
"LckS",2016-02-02 11:42:39,2016-02-02 11:43:07,28,61.6,76.2,68.8,76.6,NA,2.2,50
"LckS",2016-02-02 11:52:26,2016-02-02 11:52:40,14,59.5,71.3,68.4,71.6,NA,2.9,50.42
"LckS",2016-02-02 12:08:56,2016-02-02 12:09:36,40,93.5,109.6,103.2,104.8,NA,2.8,52.22
"LckS",2016-02-02 12:10:02,2016-02-02 12:10:38,36,83.8,99.5,91,94.7,NA,2.6,50
"LckS",2016-02-02 12:10:38,2016-02-02 12:11:15,37,99.5,115.3,112.6,115,NA,2.4,50
"LckS",2016-02-02 12:11:15,2016-02-02 12:12:08,53,79.9,97.2,90.9,92.9,NA,1,50
"LckS",2016-02-02 12:12:08,2016-02-02 12:12:38,30,91.9,106.8,100,103.7,NA,2.9,50
"LckS",2016-02-02 12:12:38,2016-02-02 12:14:14,96,84.2,104.1,97.2,99.7,NA,0.5,50
"LckS",2016-02-02 12:14:14,2016-02-02 12:15:02,48,92.7,109.6,106.7,107.9,NA,1.5,50
"LckS",2016-02-02 12:15:02,2016-02-02 12:16:01,59,97.5,115.3,109.7,112.5,NA,1.3,50
"LckS",2016-02-02 12:16:01,2016-02-02 12:17:15,74,90.4,109.1,103.3,105,NA,0.7,50
"LckS",2016-02-02 12:17:15,2016-02-02 12:18:13,58,96.8,114.5,112.3,114.7,NA,1.1,50
"LckS",2016-02-02 12:18:13,2016-02-02 12:19:19,66,91.1,109.4,104.5,106.9,NA,1.9,50
"LckS",2016-02-02 12:19:19,2016-02-02 12:20:02,43,100.2,116.6,111.5,113.1,NA,1.3,50
"LckS",2016-02-02 12:20:02,2016-02-02 12:20:30,28,92.3,106.9,99.7,101.9,NA,2.9,50
"LckS",2016-02-02 12:20:30,2016-02-02 12:21:18,48,91.3,108.2,101.4,104.1,NA,1.2,50
"LckS",2016-02-02 12:21:18,2016-02-02 12:21:48,30,96.4,111.3,107.2,111.5,NA,2.6,50
"LckS",2016-02-02 12:21:48,2016-02-02 12:22:38,50,94.7,111.7,107.7,110.4,NA,1.5,50
"LckS",2016-02-02 12:22:38,2016-02-02 12:23:30,52,92.4,109.6,104,106.2,NA,1.1,50
"LckS",2016-02-02 12:23:30,2016-02-02 12:24:20,50,95,112.1,106,108.5,NA,1.2,50
"LckS",2016-02-02 12:24:20,2016-02-02 12:25:00,40,93.5,109.6,102.3,104.1,NA,1.5,50
"LckS",2016-02-02 12:25:00,2016-02-02 12:25:40,40,93.7,109.8,105.7,108.7,NA,1.6,50
"LckS",2016-02-02 12:25:40,2016-02-02 12:26:36,56,89.6,107.2,99.7,100.9,NA,0.6,50
"LckS",2016-02-02 12:26:36,2016-02-02 12:27:29,53,91.5,108.9,104.2,106.3,NA,1.3,50
"LckS",2016-02-02 12:27:29,2016-02-02 12:28:15,46,95.6,112.3,107.5,109.8,NA,1.5,50
"LckS",2016-02-02 12:28:15,2016-02-02 12:28:58,43,92.3,108.7,101.4,104.7,NA,2.3,50
"LckS",2016-02-02 12:28:58,2016-02-02 12:29:38,40,90.6,106.7,100.3,102.5,NA,1.2,50
"LckS",2016-02-02 12:29:38,2016-02-02 12:30:31,53,92.5,109.8,103.3,105.8,NA,1.4,50
"LckS",2016-02-02 12:30:31,2016-02-02 12:31:10,39,93.3,109.3,103.3,106,NA,1.8,50
"LckS",2016-02-02 12:31:10,2016-02-02 12:31:57,47,93.9,110.7,105.8,108.3,NA,1.4,50
"LckS",2016-02-02 12:31:57,2016-02-02 12:32:46,49,92.5,109.5,106.2,110.2,NA,1.2,50
"LckS",2016-02-02 12:32:46,2016-02-02 12:33:38,52,91,108.3,102.1,106.4,NA,1.6,50
"LckS",2016-02-02 12:33:38,2016-02-02 12:34:08,30,96.7,111.6,106,109.6,NA,2.5,50
"LckS",2016-02-02 12:34:08,2016-02-02 12:34:55,47,94.4,111.2,105.8,107.5,NA,1.6,50
"LckS",2016-02-02 12:34:55,2016-02-02 12:35:43,48,91.6,108.5,104.4,106.6,NA,1.4,50
"LckS",2016-02-02 12:35:43,2016-02-02 12:36:30,47,93.1,109.9,105.6,106.7,NA,1.5,50
"LckS",2016-02-02 12:36:30,2016-02-02 12:37:10,40,91.5,107.6,102.3,105.5,NA,1.4,50
"LckS",2016-02-02 12:37:10,2016-02-02 12:37:55,45,91.6,108.3,102.7,104.3,NA,1.6,50
"LckS",2016-02-02 12:37:55,2016-02-02 12:38:46,51,93.1,110.3,106.4,108.7,NA,1.2,50
"LckS",2016-02-02 12:38:46,2016-02-02 12:39:32,46,100.5,117.2,115,117.6,NA,2,50
"LckS",2016-02-02 12:39:32,2016-02-02 12:40:17,45,90.6,107.2,100.9,103.1,NA,1.4,50
"LckS",2016-02-02 12:40:17,2016-02-02 12:41:00,43,97,113.4,108.5,110.2,NA,2,50
"LckS",2016-02-02 12:41:00,2016-02-02 12:42:21,81,89.6,108.8,104.5,106.9,NA,0.8,50
"LckS",2016-02-02 12:42:21,2016-02-02 12:43:55,94,91,110.8,104.7,105.9,NA,0.7,50
"LckS",2016-02-02 12:43:55,2016-02-02 12:44:43,48,61.6,78.5,67.7,68.6,NA,0.9,50
"LckS",2016-02-02 12:45:15,2016-02-02 12:47:19,124,87.1,108.1,103.4,104,NA,0.9,50
"LckS",2016-02-02 12:48:08,2016-02-02 12:50:05,117,86.8,107.6,101.6,103.2,NA,1,50
"LnPM",2019-06-18 15:07:48,2019-06-18 15:08:42,54,50.8,68.2,55.3,58.1,77.9,1.3,50
"LnPM",2019-06-18 15:08:51,2019-06-18 15:09:10,19,50.9,63.9,56.3,59.8,73.6,0.6,50
"LnPM",2019-06-18 15:09:24,2019-06-18 15:09:50,26,50.5,64.8,53.1,54.7,72.8,0.2,50
"LnPM",2019-06-18 15:10:41,2019-06-18 15:11:08,27,51,65.5,53.5,55.5,74.9,0.1,50
"LnPM",2019-06-18 15:11:09,2019-06-18 15:11:26,17,50.8,63.4,54.1,57.2,69.5,0.8,50
"LnPM",2019-06-18 15:11:27,2019-06-18 15:13:47,140,52.6,74.1,61,66.3,79.6,0.4,50
"LnPM",2019-06-18 15:14:24,2019-06-18 15:14:31,7,50,59,50.6,51.7,69.9,0,50
"LnPM",2019-06-18 15:14:37,2019-06-18 15:14:44,7,49.7,58.8,50.1,51.3,72.8,0,50
"LnPM",2019-06-18 15:15:24,2019-06-18 15:15:46,22,51.6,65.3,57,60.7,74,0.3,50
"LnPM",2019-06-18 15:15:47,2019-06-18 15:16:42,55,51.2,68.6,56.9,62,76.6,0.7,50
"LnPM",2019-06-18 15:17:08,2019-06-18 15:17:25,17,53.2,65.7,60.6,64.5,74.6,2,50
"LnPM",2019-06-18 15:17:26,2019-06-18 15:17:44,18,50.7,63.5,56,61.3,71.4,0.4,50
"LnPM",2019-06-18 15:18:11,2019-06-18 15:18:20,9,50,60,51.1,52.1,72.3,0,50
"LnPM",2019-06-18 15:21:48,2019-06-18 15:22:01,13,51.8,63.2,57.5,60.8,72.4,1.9,50
"LnPM",2019-06-18 15:22:12,2019-06-18 15:22:54,42,52.5,68.8,58.5,60.5,73.9,1.2,50
"LnPM",2019-06-18 15:22:55,2019-06-18 15:23:05,10,51.2,61.6,56.5,60.1,71.6,1.8,50
"LnPM",2019-06-18 15:25:09,2019-06-18 15:26:08,59,71.9,89.7,82.2,85.1,98.7,1,50
"LnPM",2019-06-18 15:26:08,2019-06-18 15:26:59,51,81.5,98.6,93.5,97.5,110.9,1.5,50
"LnPM",2019-06-18 15:26:59,2019-06-18 15:27:54,55,67.7,85.2,78.2,80.3,94.7,0.9,50
"LnPM",2019-06-18 15:27:58,2019-06-18 15:29:07,69,69.9,88.4,79.4,81,96.5,0.8,50
"LnPM",2019-06-18 15:29:35,2019-06-18 15:30:30,55,63,80.5,71.8,74.5,89,0.9,50
"LnPM",2019-06-18 15:31:02,2019-06-18 15:32:08,66,73.6,91.9,82,84.9,100.1,0.7,50
"LnPM",2019-06-18 15:32:08,2019-06-18 15:33:12,64,63,81.1,71.8,74.1,88.4,1,50
"LnPM",2019-06-18 15:33:49,2019-06-18 15:35:04,75,87.9,106.7,99.9,103.7,120.6,1.4,61.89
"LnPM",2019-06-18 15:35:21,2019-06-18 15:35:45,24,66.2,80.2,71.9,73.5,88.8,2,62.22
"LnPM",2019-06-18 15:36:29,2019-06-18 15:36:54,25,74.9,89,81.7,83.4,98.4,1.4,62.57
"LnPM",2019-06-18 15:37:38,2019-06-18 15:38:03,25,66.5,80.6,71.1,73.8,87.6,0.8,62.7
"LnPM",2019-06-18 15:38:35,2019-06-18 15:39:04,29,67.3,82,74.4,77.9,90.2,1.8,62.7
"LnPM",2019-06-18 15:39:25,2019-06-18 15:40:01,36,89.7,105.4,96.3,100.1,118.1,1.7,62.7
"LnPM",2019-06-18 15:40:30,2019-06-18 15:42:04,94,89.4,109.1,102.6,105.7,121.4,2.8,62.7
"LnPM",2019-06-18 15:42:28,2019-06-18 15:42:50,22,65.2,78.8,69.8,72.5,86.7,0.5,62.7
"LnPM",2019-06-18 15:43:12,2019-06-18 15:43:40,28,68.8,83.4,75,77.9,90.1,4,62.7
"LnPM",2019-06-18 15:44:05,2019-06-18 15:44:37,32,71.7,86.9,77.9,80.8,94.2,1.9,62.72
"LnPM",2019-06-18 15:44:58,2019-06-18 15:45:27,29,73.9,88.6,81.5,84.8,99.4,1.9,62.72
"LnPM",2019-06-18 15:45:54,2019-06-18 15:46:17,23,65.7,79.5,69.9,71.6,85,2.7,62.7
"LnPM",2019-06-18 15:46:45,2019-06-18 15:47:19,34,72.4,87.9,76.6,78.6,91.8,0.9,62.7
"LnPM",2019-06-18 15:47:35,2019-06-18 15:48:04,29,68.8,83.5,74.1,76.8,91,3.8,62.72
"LnPM",2019-06-18 15:48:27,2019-06-18 15:48:57,30,70.2,85.2,78,79.3,94.3,2.2,62.69
"LnPM",2019-06-18 15:49:20,2019-06-18 15:49:45,25,66,80.1,70.2,72,85.8,0.2,62.72
"LnPM",2019-06-18 15:50:08,2019-06-18 15:50:37,29,73.6,88.4,81.4,82.3,99.6,0.9,62.87
"LnPM",2019-06-18 15:50:57,2019-06-18 15:51:20,23,67.9,81.7,74.2,75.7,90.3,0.6,62.97
"LnPM",2019-06-18 15:51:46,2019-06-18 15:52:14,28,70.1,84.8,77.2,80.4,93,0.8,62.99
"LnPM",2019-06-18 15:52:48,2019-06-18 15:53:08,20,68.8,82,74.4,76.9,90.8,0.8,62.97
