"ID","TimeStart","TimeEnd","Duration","LAeq","SEL","LAeq_Lmax","LAFmax","LCpeak","Onset","Threshold"
"LnPM",2019-06-18 15:53:37,2019-06-18 15:54:10,33,71.5,86.8,78.2,79,92.9,1.1,63.01
"LnPM",2019-06-18 15:54:30,2019-06-18 15:54:59,29,70.9,85.7,76.7,78,92.9,2.9,63.09
"LnPM",2019-06-18 15:55:22,2019-06-18 15:55:46,24,72,85.9,78.3,80.6,94,5.4,63.08
"LnPM",2019-06-18 15:56:23,2019-06-18 15:56:37,14,65.5,77.3,72.5,74.5,91,0.8,63.07
"LnPM",2019-06-18 15:57:08,2019-06-18 15:57:39,31,73.2,88.3,80.2,82,96.5,0.7,62.97
"LnPM",2019-06-18 15:57:59,2019-06-18 15:58:24,25,69.2,83.3,76.7,79.8,92.2,1.6,62.94
"LnPM",2019-06-18 15:58:48,2019-06-18 15:59:16,28,71.3,86,79.3,81.5,95.8,0.8,62.9
"LnPM",2019-06-18 15:59:17,2019-06-18 15:59:45,28,84.8,99.4,93.2,95.6,111.6,3.3,62.83
"LnPM",2019-06-18 16:00:26,2019-06-18 16:00:54,28,77.5,92.1,83.3,85.4,100.8,1,62.79
"LnPM",2019-06-18 16:01:23,2019-06-18 16:02:12,49,72.2,89.2,79.3,81.4,95.2,1.8,62.64
"LnPM",2019-06-18 16:02:41,2019-06-18 16:03:09,28,68.4,83,77.2,79.9,92.6,5.1,62.63
"LnPM",2019-06-18 16:03:34,2019-06-18 16:04:40,66,71.6,89.9,82,85.7,101.2,0.4,62.53
"LnPM",2019-06-18 16:05:36,2019-06-18 16:06:32,56,70.6,88.2,78.6,80.5,99.4,0.5,62.41
"LnPM",2019-06-18 16:06:36,2019-06-18 16:07:16,40,71.5,87.7,79.6,81.1,96,0.7,62.41
"LnPM",2019-06-18 16:07:57,2019-06-18 16:08:26,29,65.9,80.7,73.5,74.6,87.6,2.5,62.38
"LnPM",2019-06-18 16:08:55,2019-06-18 16:09:24,29,68.5,83.3,74,77.3,94.1,0.8,62.32
"LnPM",2019-06-18 16:10:37,2019-06-18 16:11:10,33,67.8,83.1,71.9,73.6,89.9,1.1,62.29
"LnPM",2019-06-18 16:11:56,2019-06-18 16:12:22,26,68.4,82.7,72.7,75,90,1.2,62.27
"LnPM",2019-06-18 16:13:45,2019-06-18 16:14:11,26,64.4,78.7,69.1,71.7,83.6,0,62.26
"LnPM",2019-06-18 16:16:21,2019-06-18 16:16:46,25,67.1,81.3,70,71.7,86.7,0.2,62.19
"LnPM",2019-06-18 16:19:20,2019-06-18 16:19:46,26,65.9,80.2,71.1,73.5,86.7,0.9,62.19
"LnPM",2019-06-18 16:21:53,2019-06-18 16:22:12,19,65.6,78.6,73.4,76.4,89.4,2.8,62.19
"LnPM",2019-06-18 16:24:38,2019-06-18 16:24:58,20,63.5,76.7,67.7,69.3,82.6,3,62.06
"LnPM",2019-06-18 16:27:16,2019-06-18 16:28:02,46,63.5,80.2,69.9,71.5,85.3,1.5,50
"LnPM",2019-06-18 16:28:18,2019-06-18 16:28:54,36,51.8,67.5,55.2,56.1,75.8,0.2,50
"LnPM",2019-06-18 16:29:38,2019-06-18 16:30:26,48,62.2,79.1,69.7,71.8,87.7,0.8,50
"LnPM",2019-06-18 16:30:42,2019-06-18 16:31:17,35,51.2,66.8,54.8,55.4,73.1,0.2,50
"LnPM",2019-06-18 16:32:07,2019-06-18 16:32:49,42,56.9,73.2,62.1,63.6,79.8,0.5,50
"LnPM",2019-06-18 16:33:04,2019-06-18 16:33:40,36,51.1,66.8,53.6,54.9,75.7,0.2,50
"LnPM",2019-06-18 16:34:22,2019-06-18 16:34:32,10,52.2,62.6,58.8,59.9,72,2.2,50
"LnPM",2019-06-18 16:34:59,2019-06-18 16:35:05,6,47.8,56.3,48.5,51,69.6,0.1,50
"LnPM",2019-06-18 16:43:10,2019-06-18 16:43:19,9,49.9,59.9,51,53.7,73.2,0.1,50
"LnPM",2019-06-18 16:46:59,2019-06-18 16:47:15,16,50.9,63.2,55.7,57,76.1,1,50
"LnPM",2019-06-18 16:47:32,2019-06-18 16:48:51,79,53.7,72.7,58.5,64.2,82,0.7,50
"LnPM",2019-06-18 16:49:05,2019-06-18 16:49:57,52,96.7,114,108.2,111.4,128.2,2.8,50
"LnPM",2019-06-18 16:50:26,2019-06-18 16:51:15,49,64.5,81.5,72.5,74.2,89.4,2.1,50
"LnPM",2019-06-18 16:51:24,2019-06-18 16:52:17,53,51.2,68.5,55.5,56.5,75.7,0.2,50
"LnPM",2019-06-18 16:53:20,2019-06-18 16:54:15,55,66.9,84.3,75.2,NA,NA,1,50
"RshF",2019-07-01 20:01:16,2019-07-01 20:01:22,6,50.4,58.9,54.3,56,78.9,0,50
"RshF",2019-07-01 20:02:43,2019-07-01 20:02:58,15,53.8,65.8,59,60.6,82.4,1.5,50
"RshF",2019-07-01 20:05:59,2019-07-01 20:06:12,13,50.4,61.9,53.1,59.7,73.2,0.4,50
"RshF",2019-07-01 20:11:15,2019-07-01 20:11:37,22,54.8,68.4,59,61.1,83.3,2.7,50
"RshF",2019-07-01 20:11:59,2019-07-01 20:12:12,13,51.4,62.9,56.5,59.8,73.1,1,50
"RshF",2019-07-01 20:17:32,2019-07-01 20:17:43,11,51.4,62.2,54.8,55.7,80.6,0,50
"RshF",2019-07-01 20:20:55,2019-07-01 20:21:08,13,51.6,63.1,55.1,56.8,81.6,1.2,50
"RshF",2019-07-01 20:22:10,2019-07-01 20:22:54,44,58.1,74.6,66.2,67.8,83.3,1,50
"RshF",2019-07-01 20:23:04,2019-07-01 20:24:07,63,63.9,81.9,70.5,72.3,91.9,0.8,50
"RshF",2019-07-01 20:24:11,2019-07-01 20:24:27,16,52.3,64.6,57.1,59.2,74.4,1.7,50
"RshF",2019-07-01 20:24:43,2019-07-01 20:27:05,142,77.7,99.2,90.1,92.3,107.8,0.7,55.9
"RshF",2019-07-01 20:28:26,2019-07-01 20:30:33,127,89,110.1,105,109.2,123.9,1.8,58
"RshF",2019-07-01 20:31:59,2019-07-01 20:33:48,109,80.9,101.3,95.2,98,113.8,1.3,58.1
"RshF",2019-07-01 20:35:06,2019-07-01 20:37:09,123,73.3,94.2,80.7,82.4,100.3,1,57.6
"RshF",2019-07-01 20:37:17,2019-07-01 20:41:07,230,76.7,100.4,88.3,90.7,106.6,0.2,57.1
"RshF",2019-07-01 20:41:07,2019-07-01 20:44:01,174,82.7,105.1,94.4,96.3,112.4,0.3,57.1
"RshF",2019-07-01 20:44:01,2019-07-01 20:46:54,173,78.5,100.9,87.8,89,106.5,0.6,57.1
"RshF",2019-07-01 20:46:59,2019-07-01 20:47:24,25,59.2,73.3,62.3,62.8,82,0.8,56.8
"RshF",2019-07-01 20:48:01,2019-07-01 20:50:16,135,81.7,103.1,94,95.5,110,1,50
"RshF",2019-07-01 20:50:56,2019-07-01 20:53:39,163,76.4,98.5,86,88.3,103.8,0.8,50
"RshF",2019-07-01 20:53:50,2019-07-01 20:56:27,157,77.1,99.1,88.5,90.4,104.6,1,50
"RshF",2019-07-01 20:56:43,2019-07-01 20:59:21,158,78.3,100.3,90.3,91.7,107.6,1.1,50
"RshF",2019-07-01 20:59:34,2019-07-01 21:01:43,129,81.4,102.5,92.6,96.6,111.6,1.3,50
"RshF",2019-07-01 21:01:44,2019-07-01 21:02:15,31,53.8,68.8,60.6,62.8,78.2,1.5,50
"RshF",2019-07-01 21:02:20,2019-07-01 21:03:23,63,55.9,73.9,63.4,64.6,83.7,0.6,50
"RshF",2019-07-01 21:32:00,2019-07-01 21:32:39,39,51.9,67.9,54.9,56.5,82.8,0.2,50
"RshF",2019-07-01 21:33:29,2019-07-01 21:35:19,110,66.9,87.4,81.3,82.7,98.3,1.1,50
"RshF",2019-07-01 21:35:48,2019-07-01 21:38:02,134,82,103.3,94,97.1,111.4,1.3,50
"RshF",2019-07-01 21:38:03,2019-07-01 21:38:18,15,51.8,63.9,56.4,57.8,74.8,1.5,50
"RshF",2019-07-01 21:38:52,2019-07-01 21:41:12,140,80,101.5,92.2,94.4,111.1,1,50
"RshF",2019-07-01 21:41:35,2019-07-01 21:41:43,8,50.1,59.6,51.2,52,76.3,0.1,50
"RshF",2019-07-01 21:41:52,2019-07-01 21:44:09,137,81.4,102.8,92.2,94.6,111.8,1.5,50
"RshF",2019-07-01 21:44:53,2019-07-01 21:47:15,142,86.2,107.8,98.4,101.7,117.3,1.3,50
"RshF",2019-07-01 21:47:15,2019-07-01 21:49:19,124,81.1,102.1,93.3,96.1,111.1,0.4,50
"RshF",2019-07-01 21:49:19,2019-07-01 21:50:56,97,83.8,103.8,96.5,98,114.6,0.9,50
"RshF",2019-07-01 21:50:56,2019-07-01 21:52:07,71,76.8,95.3,86.4,88,103.8,0.8,50
"RshF",2019-07-01 21:52:07,2019-07-01 21:53:43,96,81.6,101.5,91.3,93.5,110.9,0.9,50
"RshF",2019-07-01 21:53:43,2019-07-01 21:54:57,74,84.8,103.5,93.3,95.7,112.7,1.1,50
"RshF",2019-07-01 21:54:57,2019-07-01 21:56:36,99,83,103,94.5,96.3,112.1,0.9,50
"RshF",2019-07-01 21:56:36,2019-07-01 21:57:44,68,77.7,96.1,84.4,88.1,103.4,0.9,50
"RshF",2019-07-01 21:57:44,2019-07-01 21:59:27,103,82.7,102.9,92.3,93.8,111.7,1,50
"RshF",2019-07-01 21:59:27,2019-07-01 22:00:53,86,83,102.4,93,95.4,109.4,0.9,50
"RshF",2019-07-01 22:00:53,2019-07-01 22:02:17,84,78.9,98.2,87.4,90.2,106.1,0.9,50
"RshF",2019-07-01 22:02:17,2019-07-01 22:03:19,62,72.1,90.1,82,83.8,101,2.3,50
"RshF",2019-07-01 22:03:19,2019-07-01 22:04:34,75,78.4,97.3,86.5,87.9,104.3,1,50
"RshF",2019-07-01 22:04:34,2019-07-01 22:05:59,85,74,93.4,78.7,80.8,97,0.6,50
"RshF",2019-07-01 22:05:59,2019-07-01 22:06:48,49,82.4,99.4,90.3,91.4,107.1,1,50
"RshF",2019-07-01 22:06:48,2019-07-01 22:07:17,29,73.9,88.7,81.2,82.8,100.4,1.2,50
"RshF",2019-07-01 22:07:17,2019-07-01 22:08:16,59,76.2,94,86.8,87.6,103.1,0.8,50
"RshF",2019-07-01 22:08:16,2019-07-01 22:10:04,108,79.5,99.9,90.2,91.2,106.3,0.4,50
"RshF",2019-07-01 22:10:04,2019-07-01 22:12:15,131,73.9,95.1,84.2,85.7,102.5,0.6,50
"RshF",2019-07-01 22:12:43,2019-07-01 22:14:59,136,71.5,92.8,81.3,82.4,98.2,0.8,50
"RshF",2019-07-01 22:15:38,2019-07-01 22:16:44,66,73.8,92.1,81.2,83.2,97.1,0.7,50
"RshF",2019-07-01 22:16:44,2019-07-01 22:17:53,69,66.2,84.7,76.4,77.8,93.7,1,50
"RshF",2019-07-01 22:18:31,2019-07-01 22:19:39,68,78.9,97.2,86.9,88.1,104.7,0.9,50
"RshF",2019-07-01 22:19:39,2019-07-01 22:20:45,66,65.4,83.6,74,75.3,93.5,0.9,50
"RshF",2019-07-01 22:21:23,2019-07-01 22:22:32,69,76.9,95.3,86.4,87.7,105.3,1.1,50
"RshF",2019-07-01 22:22:32,2019-07-01 22:23:34,62,66.3,84.3,73.6,74.8,92.3,1,50
"RshF",2019-07-01 22:24:14,2019-07-01 22:25:19,65,75.9,94.1,84.7,88.2,104.6,1,50
"RshF",2019-07-01 22:25:19,2019-07-01 22:26:19,60,66.7,84.5,73.8,75.8,93.7,0.9,50
"RshF",2019-07-01 22:26:52,2019-07-01 22:27:24,32,63.3,78.5,68.4,69.4,87.4,0.7,50
"RshF",2019-07-01 22:58:35,2019-07-01 22:59:04,29,60.2,75,65.7,68.4,85.2,1.3,50
"RshF",2019-07-01 22:59:04,2019-07-01 23:00:25,81,66.6,85.8,72.2,72.9,92.2,1,50
"RshF",2019-07-01 23:00:29,2019-07-01 23:03:28,179,77,99.5,90.4,93.3,108.8,0.5,50
"RshF",2019-07-01 23:03:28,2019-07-01 23:04:20,52,57.7,74.9,64.5,66.4,86.3,0.5,50
"RshF",2019-07-01 23:04:28,2019-07-01 23:06:49,141,82.9,104.4,93.9,97,111.2,1.4,50
"RshF",2019-07-01 23:06:50,2019-07-01 23:09:59,189,79,101.8,91.1,93.8,110.1,0.4,51.9
"RshF",2019-07-01 23:09:59,2019-07-01 23:11:10,71,76.9,95.5,85.9,87.6,102.3,0.6,51.9
"RshF",2019-07-01 23:11:10,2019-07-01 23:12:53,103,80.9,101.1,92.9,96.4,112.7,1,51.9
"RshF",2019-07-01 23:12:53,2019-07-01 23:14:12,79,74.2,93.3,82.3,83.4,99.6,0.9,51.9
"RshF",2019-07-01 23:14:12,2019-07-01 23:15:09,57,80,97.6,88.5,90.1,106.6,0.5,51.9
"RshF",2019-07-01 23:15:09,2019-07-01 23:16:03,54,90.6,108,103.5,105.5,120.1,2.1,51.9
"RshF",2019-07-01 23:16:03,2019-07-01 23:17:07,64,92.7,110.8,102,104.3,119.6,1.5,51.9
"RshF",2019-07-01 23:17:07,2019-07-01 23:18:20,73,84,102.7,92.6,94.8,111.3,0.6,51.9
"RshF",2019-07-01 23:18:20,2019-07-01 23:19:23,63,90.3,108.4,102,104.8,121.9,1.2,51.9
"RshF",2019-07-01 23:19:23,2019-07-01 23:20:37,74,90.4,109.2,100.8,103.9,119.2,1.1,51.9
"RshF",2019-07-01 23:20:37,2019-07-01 23:21:35,58,96,113.7,107.6,110.1,127.1,1.2,51.9
"RshF",2019-07-01 23:21:35,2019-07-01 23:23:56,141,84.1,105.7,95.4,96.8,113.4,0.6,51.9
"RshF",2019-07-01 23:23:56,2019-07-01 23:26:56,180,79,101.6,93,94.5,110.8,0.4,51.9
"RshF",2019-07-01 23:26:56,2019-07-01 23:28:01,65,81,99.2,91.1,92.5,109.1,0.8,51.9
"RshF",2019-07-01 23:28:01,2019-07-01 23:30:06,125,80.8,101.8,93.8,96.4,115.3,0.9,51.9
"RshF",2019-07-01 23:30:06,2019-07-01 23:31:16,70,80.3,98.8,90.8,93,108.2,1,51.9
"RshF",2019-07-01 23:31:16,2019-07-01 23:33:14,118,77.9,98.7,91,92.5,106.7,0.9,51.9
"RshF",2019-07-01 23:33:14,2019-07-01 23:34:20,66,79.6,97.8,88.4,90,106.5,0.7,51.9
"RshF",2019-07-01 23:34:20,2019-07-01 23:36:57,157,79.8,101.8,94.4,96.7,114.2,0.9,51.9
"RshF",2019-07-01 23:37:13,2019-07-01 23:39:30,137,70.9,92.3,79.9,83.7,99.1,0.5,51.9
"RshF",2019-07-01 23:39:34,2019-07-01 23:39:49,15,54.3,66.4,61.6,64,79.2,1.3,51.9
"RshF",2019-07-01 23:39:58,2019-07-01 23:40:07,9,51.6,61.6,53.9,54.8,69.7,0,51.9
"RshF",2019-07-01 23:40:09,2019-07-01 23:40:44,35,64.1,79.7,71.7,73.9,91.5,1.1,51.9
"TrnC",2019-06-18 15:16:54,2019-06-18 15:20:13,199,57,80,68.7,70.8,98.2,0.3,50
"TrnC",2019-06-18 15:20:21,2019-06-18 15:25:05,284,65.4,89.9,80.3,85,100.6,0.1,72.13
"TrnC",2019-06-18 15:25:05,2019-06-18 15:26:28,83,88.9,108.1,102.6,106.8,128,1,72.13
"TrnC",2019-06-18 15:26:28,2019-06-18 15:27:02,34,79.3,94.8,87.3,90.6,105.6,1.3,72.13
"TrnC",2019-06-18 15:27:02,2019-06-18 15:28:03,61,83.9,101.8,94.4,97.7,110.1,0.8,72.13
"TrnC",2019-06-18 15:28:03,2019-06-18 15:29:31,88,79.8,99.3,91.6,95.9,112,0.3,72.13
"TrnC",2019-06-18 15:29:31,2019-06-18 15:30:34,63,89.7,107.8,102.3,104.3,120.1,0.9,72.13
"TrnC",2019-06-18 15:30:34,2019-06-18 15:33:39,185,82.2,104.9,98.3,102.9,117.1,0.2,72.13
"TrnC",2019-06-18 15:33:39,2019-06-18 15:35:10,91,86,105.7,100,101.7,118.4,0.8,72.13
"TrnC",2019-06-18 15:35:10,2019-06-18 15:36:29,79,89.4,108.4,103.9,107.1,124.2,0.8,72.13
"TrnC",2019-06-18 15:36:29,2019-06-18 15:37:20,51,83.1,100.3,93.7,96.2,111.3,0.9,72.13
"TrnC",2019-06-18 15:37:20,2019-06-18 15:38:17,57,83.3,100.9,95.7,98.6,113,0.6,72.13
"TrnC",2019-06-18 15:38:17,2019-06-18 15:39:30,73,83.2,101.9,93.4,97.4,110.9,0.6,72.13
"TrnC",2019-06-18 15:39:30,2019-06-18 15:40:17,47,88.1,104.9,96.6,100.1,116.2,1,72.13
"TrnC",2019-06-18 15:40:17,2019-06-18 15:41:29,72,85.7,104.3,94.6,96.7,113.6,1,72.13
"TrnC",2019-06-18 15:41:29,2019-06-18 15:42:26,57,83,100.6,94.9,99.1,112,0.8,72.13
"TrnC",2019-06-18 15:42:26,2019-06-18 15:43:11,45,88.6,105.2,99.8,104.1,117.9,1.2,72.13
"TrnC",2019-06-18 15:43:11,2019-06-18 15:43:58,47,83.5,100.3,93.2,97,111.2,0.7,72.13
"TrnC",2019-06-18 15:43:58,2019-06-18 15:44:46,48,84.8,101.7,96.8,99.8,114.5,0.5,72.13
"TrnC",2019-06-18 15:44:46,2019-06-18 15:45:42,56,84.8,102.4,99.5,104.2,117.2,0.6,72.13
"TrnC",2019-06-18 15:45:42,2019-06-18 15:46:53,71,82.9,101.5,94.5,99.4,115.3,0.7,72.13
"TrnC",2019-06-18 15:46:53,2019-06-18 15:48:19,86,81.3,100.7,89.1,91.4,105.7,0.2,72.13
"TrnC",2019-06-18 15:48:19,2019-06-18 15:50:06,107,83.6,103.9,92.8,96.6,109.6,0.2,72.13
"TrnC",2019-06-18 15:50:06,2019-06-18 15:51:47,101,82.3,102.3,91.1,94.4,108.7,0.5,72.13
"TrnC",2019-06-18 15:51:47,2019-06-18 15:52:30,43,84.2,100.7,92.6,96.6,113,0.6,72.13
"TrnC",2019-06-18 15:52:34,2019-06-18 15:52:45,11,73.9,84.7,78.7,81,94.6,1.9,72.44
"TrnC",2019-06-18 15:52:51,2019-06-18 15:53:38,47,86.2,103.1,97.7,100.7,115.3,0.9,72.85
"TrnC",2019-06-18 15:53:41,2019-06-18 15:55:14,93,82,101.8,91.6,95.6,110,0.6,72.71
"TrnC",2019-06-18 15:55:14,2019-06-18 15:56:14,60,81.7,99.5,91.1,95,108.5,0.6,72.71
"TrnC",2019-06-18 15:56:14,2019-06-18 15:57:07,53,83.9,101.3,93.5,98.2,113.3,0.9,72.71
"TrnC",2019-06-18 15:57:22,2019-06-18 15:57:58,36,81.7,97.3,88,91.7,104.3,2.2,72.64
"TrnC",2019-06-18 15:57:58,2019-06-18 15:58:43,45,81.7,98.3,89.4,94.3,107.3,0.5,72.64
"TrnC",2019-06-18 15:58:45,2019-06-18 15:59:25,40,83.1,99.2,92.3,93.6,107.6,0.8,72.23
"TrnC",2019-06-18 15:59:25,2019-06-18 15:59:54,29,83.1,97.9,90.4,94.2,110,0.6,72.23
"TrnC",2019-06-18 16:00:31,2019-06-18 16:02:40,129,86.9,108,101.9,104.7,121.8,0.4,71.91
"TrnC",2019-06-18 16:02:42,2019-06-18 16:03:29,47,84.8,101.6,97.4,100.6,114.7,0.8,71.91
"TrnC",2019-06-18 16:03:33,2019-06-18 16:04:34,61,80.4,98.4,91.4,95.7,107.5,0.5,71.23
"TrnC",2019-06-18 16:04:35,2019-06-18 16:05:17,42,92.8,109.1,105.6,109.7,123.8,1.5,70.29
"TrnC",2019-06-18 16:05:22,2019-06-18 16:06:46,84,83.4,102.7,95.9,98.5,115.3,0.6,69.56
"TrnC",2019-06-18 16:06:50,2019-06-18 16:07:41,51,80.3,97.5,90.5,94,107.2,0.6,68.88
"TrnC",2019-06-18 16:07:41,2019-06-18 16:08:38,57,85.5,103.1,100.3,103.6,117.9,0.8,68.88
"TrnC",2019-06-18 16:08:39,2019-06-18 16:09:44,65,82.9,101.1,93.4,96.1,112.8,0.5,68.74
"TrnC",2019-06-18 16:09:48,2019-06-18 16:10:04,16,69.2,81.5,71.1,72,93.3,0.1,68.47
"TrnC",2019-06-18 16:10:05,2019-06-18 16:10:24,19,69.7,82.7,72.4,73.5,92.7,0.4,68.33
"TrnC",2019-06-18 16:10:27,2019-06-18 16:11:47,80,80.6,99.7,90,93,106.7,0.7,67.68
"TrnC",2019-06-18 16:11:47,2019-06-18 16:13:05,78,82,101,94.7,97.7,110,0.7,67.68
"TrnC",2019-06-18 16:13:25,2019-06-18 16:14:47,82,81.4,100.6,94.2,98.4,114,0.7,67.39
"TrnC",2019-06-18 16:16:12,2019-06-18 16:17:28,76,86.6,105.5,102.3,104.3,119.3,0.9,67.39
"TrnC",2019-06-18 16:19:08,2019-06-18 16:20:24,76,82.3,101.2,93.8,96.3,111.3,0.8,67.22
"TrnC",2019-06-18 16:20:30,2019-06-18 16:20:44,14,68.1,79.9,70.8,71.6,91.6,0.7,67.22
"TrnC",2019-06-18 16:21:43,2019-06-18 16:22:35,52,85.6,102.8,97,100.5,113.8,0.9,67.22
"TrnC",2019-06-18 16:22:36,2019-06-18 16:22:58,22,69.9,83.5,72.7,73.8,95.5,0.3,67.01
"TrnC",2019-06-18 16:24:25,2019-06-18 16:25:41,76,84.2,103.1,94.9,98.4,113.3,0.8,67.01
"TrnC",2019-06-18 16:25:51,2019-06-18 16:26:05,14,68.5,80.3,71.8,72.5,90.6,0.5,67.01
"TrnC",2019-06-18 16:27:10,2019-06-18 16:28:46,96,81.9,101.7,92.3,96.8,110.9,0.5,67.01
"TrnC",2019-06-18 16:29:35,2019-06-18 16:31:09,94,81.6,101.4,95.5,97.1,111.3,0.9,67.01
"TrnC",2019-06-18 16:32:04,2019-06-18 16:33:25,81,96.5,115.6,109.6,110.7,126.4,1.9,67.01
"TrnC",2019-06-18 16:36:23,2019-06-18 16:36:40,17,55,67.6,61.3,62.2,88.1,1.2,50
"TrnC",2019-06-18 16:36:45,2019-06-18 16:39:48,183,57.7,80.4,65.9,67,90,0.3,50
"TrnC",2019-06-18 16:39:48,2019-06-18 16:40:58,70,61.8,80.3,74.2,78.3,91.4,0.7,50
"TrnC",2019-06-18 16:40:58,2019-06-18 16:41:54,56,60.3,77.8,69.9,70.9,93.3,0.4,50
"TrnC",2019-06-18 16:41:54,2019-06-18 16:42:53,59,60,77.8,75,83.2,105.1,0.6,50
"TrnC",2019-06-18 16:42:55,2019-06-18 16:49:22,387,61.1,87,79.2,NA,NA,0.3,50
"TrnC",2019-06-18 16:49:33,2019-06-18 16:50:02,29,92.3,107.1,99,103,120,0.5,50
"TrnC",2019-06-18 16:50:02,2019-06-18 16:52:47,165,83,105.2,100.3,104.4,117.6,0.9,50
"TrnC",2019-06-18 16:52:48,2019-06-18 16:55:39,171,79.7,102,93.9,98.7,111.9,0.6,50
"TrnC",2019-06-18 16:55:39,2019-06-18 16:58:39,180,77,99.6,92.3,95.6,110.8,0.4,50
"TrnC",2019-06-18 16:58:39,2019-06-18 17:01:49,190,78.5,101.3,94,97.9,115,0.4,50
"TrnC",2019-06-18 17:01:49,2019-06-18 17:03:36,107,82.7,103,96.7,NA,NA,0.5,50
